38,3240.38,975.49
39,3355.06,907.28
40,3503.29,784.65
41,3691.52,658.54
42,3851.81,601.86
43,3974.80,574.35
44,4089.18,529.68
45,4255.91,404.36
46,4478.90,281.03
47,4636.76,254.22
48,4760.54,240.78
49,4872.60,227.41
51,²ã
2518.50,2517.83
2178.46,2156.06
2,25.74,4967.66
3,43.21,4889.24
4,60.69,4786.76
5,79.38,4599.73
6,116.42,4442.81
7,174.73,4363.52
8,219.41,4285.90
9,253.73,4178.44
10,289.65,4015.01
11,347.13,3862.95
12,427.87,3769.67
13,500.74,3690.51
14,557.50,3584.95
15,612.45,3436.09
16,687.29,3289.39
17,786.10,3189.88
18,881.15,3109.95
19,957.96,3010.08
20,1030.02,2870.34
21,1119.96,2727.90
22,1233.75,2624.94
23,1346.37,2546.99
24,1440.66,2454.32
25,1526.48,2324.43
26,1628.79,2184.18
27,1756.88,2079.95
28,1886.42,2006.59
29,1994.74,1923.44
30,2092.10,1802.32
31,2203.63,1664.04
32,2346.16,1560.60
33,2492.24,1495.06
34,2613.33,1425.13
35,2718.92,1315.77
36,2838.25,1178.11
37,2995.88,1077.96
38,3158.74,1023.49
39,3290.82,972.51
40,3401.66,880.65
41,3524.07,744.18
42,3696.41,645.91
43,3881.40,606.86
44,4022.77,578.93
45,4137.68,520.48
46,4253.05,379.89
47,4440.43,278.47
48,4661.55,258.04
49,4805.40,244.76
50,4926.01,231.49
52,²ã
2544.75,2544.21
2108.57,2230.33
2,25.68,5012.36
3,43.07,4918.25
4,60.45,4741.28
5,78.47,4563.95
6,110.13,4484.52
7,167.32,4412.27
8,216.07,4320.38
9,251.85,4175.28
10,285.26,4007.65
11,331.89,3895.90
12,405.50,3819.92
13,484.76,3734.55
14,548.12,3609.49
15,601.40,3453.00
16,662.24,3324.68
17,747.64,3240.25
18,847.92,3160.61
19,936.51,3051.42
20,1009.58,2907.35
21,1083.50,2771.19
22,1178.65,2677.38
23,1294.36,2601.56
24,1404.95,2507.23
25,1496.58,2376.35
26,1581.60,2236.57
27,1683.76,2134.30
28,1811.36,2062.09
29,1940.59,1983.04
30,2049.97,1868.70
31,2145.60,1730.39
32,2251.92,1618.91
33,2388.69,1548.85
34,2536.84,1485.63
35,2664.46,1393.49
36,2770.64,1261.14
37,2878.33,1140.60
38,3019.14,1071.33
39,3187.30,1025.23
40,3334.33,960.86
41,3451.70,846.56
42,3559.63,714.54
43,3696.66,643.14
44,3885.65,612.78
45,4058.33,582.09
46,4186.35,507.58
47,4296.40,359.18
48,4412.23,278.96
49,4622.59,261.95
50,4835.60,248.78
51,4970.64,235.60
53,²ã
2566.72,2566.07
2183.45,2162.62
2,25.58,5043.39
3,42.87,4884.28
4,60.15,4682.20
5,77.75,4603.08
6,104.80,4534.27
7,158.72,4451.85
8,211.60,4327.22
9,249.63,4153.47
10,282.57,4020.28
11,321.72,3941.50
12,384.67,3866.27
13,466.06,3765.07
14,537.19,3619.97
15,593.32,3470.54
16,646.86,3365.07
17,716.05,3289.89
18,810.32,3205.06
19,908.57,3085.66
20,991.16,2939.21
21,1061.63,2813.91
22,1137.95,2727.89
23,1237.68,2653.19
24,1354.30,2556.77
25,1461.89,2425.31
26,1551.29,2287.20
27,1635.70,2186.73
28,1736.97,2115.45
29,1863.69,2039.29
30,1994.44,1929.99
31,2104.61,1793.71
32,2199.68,1676.00
33,2300.60,1600.13
34,2430.21,1540.83
35,2578.88,1461.59
36,2713.38,1340.77
37,2822.62,1209.14
38,2924.09,1120.94
39,3047.74,1071.49
40,3208.41,1022.35
41,3370.38,937.91
42,3500.11,804.88
43,3607.18,693.92
44,3717.41,645.16
45,3874.88,618.64
46,4070.57,582.79
47,4226.28,488.57
48,4346.40,340.80
49,4452.63,280.68
50,4568.30,265.88
51,4803.65,252.78
52,5002.28,239.71
54,²ã
2582.96,2580.54
2144.29,2234.57
2,25.47,5026.41
3,42.67,4794.09
4,59.87,4718.61
5,77.21,4652.29
6,100.52,4575.73
7,149.49,4470.78
8,205.32,4303.57
9,246.75,4149.18
10,280.37,4060.50
11,315.01,3990.28
12,366.42,3906.51
13,443.48,3784.45
14,521.38,3626.56
15,583.84,3496.56
16,636.40,3412.47
17,693.49,3339.70
18,772.57,3247.48
19,871.56,3117.53
20,965.32,2971.48
21,1042.57,2858.27
22,1111.51,2779.88
23,1190.04,2706.45
24,1293.65,2608.25
25,1410.07,2474.62
26,1515.63,2339.70
27,1603.27,2240.31
28,1686.30,2170.65
29,1785.45,2098.37
30,1910.91,1995.08
31,2042.22,1861.65
32,2154.89,1737.46
33,2249.76,1654.83
34,2345.17,1596.22
35,2465.06,1527.52
36,2612.30,1421.99
37,2754.63,1287.91
38,2870.85,1179.06
39,2971.00,1117.93
40,3078.32,1073.66
41,3221.65,1013.28
42,3392.00,905.55
43,3539.26,771.53
44,3655.16,685.35
45,3757.72,650.33
46,3875.03,623.95
47,4053.04,579.96
48,4247.28,465.90
49,4387.90,327.79
50,4501.92,283.63
51,4605.40,269.82
52,4717.24,256.83
53,4984.88,243.83
55,²ã
2585.89,2581.14
2217.12,2196.69
2,25.39,4896.34
3,42.49,4832.46
4,59.59,4768.57
5,76.74,4695.79
6,97.49,4603.64
7,140.27,4451.38
8,198.27,4278.29
9,243.31,4176.59
10,278.23,4108.22
11,311.00,4034.23
12,353.24,3933.94
13,420.07,3788.43
14,501.35,3637.10
15,571.59,3533.34
16,627.86,3461.05
17,679.69,3386.32
18,743.10,3283.48
19,830.86,3144.19
20,930.72,3003.78
21,1019.76,2902.33
22,1093.12,2830.50
23,1161.72,2756.29
24,1243.34,2654.36
25,1349.63,2519.90
26,1466.37,2386.55
27,1569.72,2290.58
28,1655.95,2222.97
29,1738.11,2152.61
30,1835.25,2054.61
31,1958.57,1923.50
32,2091.32,1794.65
33,2206.04,1706.29
34,2302.03,1647.23
35,2393.99,1585.19
36,2504.62,1493.30
37,2646.23,1364.88
38,2794.11,1241.88
39,2918.38,1164.71
40,3020.90,1119.01
41,3119.55,1070.71
42,3242.78,989.76
43,3405.33,863.15
44,3569.65,744.24
45,3700.03,684.33
46,3806.47,656.04
47,3907.57,627.81
48,4037.14,571.00
49,4233.42,440.71
50,4415.96,319.32
51,4544.98,286.97
52,4655.56,273.72
53,4756.93,260.83
54,4858.59,247.92
56,²ã
2501.07,2499.02
2179.04,2268.62
2,25.29,4943.20
3,42.30,4881.05
4,59.31,4810.78
5,76.37,4726.82
6,95.46,4593.49
7,132.21,4408.01
8,190.02,4290.39
9,239.19,4221.69
10,275.92,4153.79
11,308.48,4069.03
12,344.75,3944.50
13,400.05,3786.09
14,478.22,3658.59
15,555.69,3577.21
16,618.13,3509.05
17,670.60,3427.22
18,724.52,3311.14
19,796.30,3166.45
20,890.41,3037.45
21,988.47,2948.75
22,1072.24,2880.60
23,1142.50,2804.64
24,1211.48,2698.68
25,1296.10,2562.83
26,1405.06,2432.40
27,1520.83,2340.21
28,1622.56,2273.98
29,1707.53,2206.04
30,1788.26,2110.95
31,1882.97,1983.52
32,2004.03,1853.08
33,2136.64,1758.73
34,2254.59,1697.76
35,2352.22,1639.88
36,2442.22,1559.43
37,2544.57,1440.27
38,2677.47,1310.23
39,2827.32,1217.00
40,2960.78,1163.34
41,3068.96,1120.77
42,3165.19,1060.02
43,3270.29,956.48
44,3413.34,822.65
45,3586.42,729.28
46,3735.43,687.64
47,3852.74,662.08
48,3953.59,630.27
49,4054.56,558.39
50,4198.88,416.25
51,4408.92,314.71
52,4576.30,290.64
53,4697.62,277.67
54,4805.50,264.87
55,4905.75,252.03
57,²ã
2530.15,2522.52
2249.49,2228.63
2,25.22,4991.30
3,42.16,4922.46
4,59.11,4843.77
5,76.05,4727.09
6,94.16,4538.62
7,125.69,4402.25
8,181.05,4332.34
9,233.92,4267.93
10,273.21,4192.57
11,306.33,4087.38
12,339.65,3936.62
13,385.10,3787.85
14,454.98,3691.37
15,536.11,3623.33
16,605.63,3553.52
17,661.79,3461.80
18,712.59,3332.71
19,770.88,3187.74
20,851.02,3072.26
21,949.27,2995.25
22,1044.18,2929.47
23,1123.23,2849.94
24,1191.07,2738.98
25,1260.59,2602.55
26,1347.86,2475.79
27,1458.76,2388.55
28,1574.06,2324.59
29,1673.77,2257.79
30,1757.82,2166.32
31,1836.97,2040.60
32,1929.19,1907.92
33,2048.39,1810.76
34,2181.58,1747.39
35,2301.20,1692.59
36,2401.21,1621.33
37,2489.76,1514.16
38,2583.48,1382.11
39,2705.69,1272.63
40,2854.80,1207.76
41,2997.48,1165.49
42,3113.87,1118.06
43,3211.83,1041.19
44,3306.38,917.26
45,3423.88,792.30
46,3586.03,723.71
47,3757.05,693.02
48,3891.12,667.46
49,3999.36,630.04
50,4097.18,540.31
51,4199.56,394.37
52,4361.23,313.37
53,4577.99,294.47
54,4730.34,281.65
55,4846.71,268.92
56,4953.16,256.15
58,²ã
2549.89,2549.36
2188.68,2300.82
2,25.12,5032.61
3,41.97,4957.11
4,58.83,4855.74
5,75.69,4668.54
6,93.10,4513.62
7,119.46,4441.21
8,170.77,4379.62
9,227.06,4310.29
10,269.76,4221.40
11,304.12,4088.16
12,336.40,3926.90
13,374.36,3807.40
14,433.28,3733.91
15,512.82,3669.58
16,589.42,3593.93
17,651.64,3489.22
18,704.06,3348.75
19,755.37,3209.52
20,819.21,3111.00
21,907.13,3042.88
22,1006.96,2976.99
23,1097.22,2894.57
24,1172.36,2779.14
25,1238.84,2640.52
26,1308.55,2519.39
27,1398.59,2436.81
28,1510.03,2374.71
29,1624.88,2308.76
30,1724.06,2219.02
31,1807.86,2095.58
32,1886.22,1963.36
33,1975.95,1861.58
34,2091.26,1795.40
35,2223.93,1741.85
36,2346.95,1677.21
37,2449.47,1582.27
38,2538.29,1454.60
39,2627.40,1333.97
40,2737.41,1255.26
41,2879.12,1208.81
42,3028.84,1166.37
43,3155.11,1107.14
44,3258.51,1007.53
45,3351.33,875.50
46,3450.62,773.14
47,3586.10,725.42
48,3761.22,698.85
49,3919.98,671.49
50,4041.41,624.67
51,4144.33,515.96
52,4239.63,374.70
53,4344.53,314.34
54,4526.90,298.23
55,4743.76,285.57
56,4881.48,272.92
57,4995.09,260.22
59,²ã
2573.35,2566.84
2258.45,2238.44
2,25.07,5066.02
3,41.85,4974.58
4,58.62,4794.82
5,75.43,4619.48
6,92.49,4546.16
7,115.52,4486.82
8,161.52,4421.17
9,219.67,4342.48
10,265.75,4228.25
11,301.75,4068.86
12,334.01,3927.45
13,367.96,3842.43
14,415.98,3779.80
15,487.36,3713.66
16,568.53,3628.90
17,638.56,3508.66
18,695.11,3361.68
19,745.27,3236.19
20,798.85,3153.33
21,870.28,3089.98
22,963.68,3023.52
23,1062.75,2935.10
24,1148.80,2813.74
25,1220.59,2675.64
26,1285.95,2560.47
27,1357.04,2483.46
28,1448.74,2423.55
29,1562.23,2358.44
30,1675.86,2270.39
31,1773.84,2149.16
32,1856.64,2017.43
33,1933.75,1912.98
34,2019.99,1844.21
35,2130.60,1791.53
36,2262.38,1732.49
37,2389.30,1646.42
38,2495.62,1525.68
39,2585.82,1399.12
40,2671.93,1305.92
41,2770.92,1251.97
42,2901.00,1211.18
43,3053.86,1162.75
44,3191.72,1085.41
45,3302.54,965.03
46,3398.01,838.71
47,3488.82,763.55
48,3597.11,729.54
49,3752.69,704.60
50,3931.49,675.13
51,4075.04,616.76
52,4186.58,490.90
53,4285.62,360.91
54,4378.88,316.33
55,4484.86,302.17
56,4686.05,289.57
57,4900.12,276.98
58,5028.78,264.37
60,²ã
2586.50,2586.59
2169.79,2309.18
2,24.98,5087.00
3,41.69,4920.21
4,58.40,4722.82
5,75.12,4649.88
6,91.97,4592.27
7,112.64,4529.52
8,152.76,4456.63
9,210.66,4358.05
10,260.79,4208.36
11,298.94,4052.08
12,331.89,3951.01
13,364.18,3885.83
14,404.07,3824.38
15,465.32,3751.94
16,544.65,3652.83
17,621.31,3516.61
18,684.27,3374.33
19,737.12,3267.55
20,786.95,3196.37
21,844.99,3135.38
22,924.02,3065.49
23,1020.64,2970.49
24,1116.82,2844.02
25,1198.89,2708.31
26,1268.34,2601.62
27,1333.39,2529.18
28,1406.05,2470.47
29,1499.83,2405.70
30,1613.07,2317.70
31,1725.85,2197.85
32,1822.75,2067.31
33,1905.20,1960.94
34,1981.28,1891.50
35,2065.10,1838.53
36,2171.84,1782.75
37,2300.41,1705.24
38,2430.40,1593.38
39,2540.63,1464.24
40,2633.39,1359.01
41,2717.89,1295.56
42,2807.59,1253.38
43,2925.01,1210.99
44,3073.05,1150.65
45,3220.23,1050.88
46,3342.63,921.13
47,3443.36,815.20
48,3533.75,762.30
49,3626.17,735.00
50,3748.79,709.91
51,3921.09,675.70
52,4093.23,602.02
53,4222.24,463.67
54,4327.57,352.35
55,4424.21,319.46
56,4515.18,306.07
57,4620.63,293.56
58,4847.23,281.04
59,5049.53,268.49
